prod_est,coverage,type,year,month,concept,value_usd,status
Trade Balance of Goods of Mexico,National,Imports,2018,12,Petroleum,4058.73,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2018,12,Non Petroleum,31634.237,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2018,12,Consumer Goods,4799.104,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2018,12,Intermediate Goods,27380.444,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2018,12,Capital Goods,3513.419,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2018,12,Total Trade Balance Exports Total - Imports Total,1904.58,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2018,12,Total Trade Balance Exports Total - Imports Total CIF,928.355200000003,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,1,Total Exports,32637.22,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,1,Petroleum,2091.873,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,1,Crude Oil,1785.811,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,1,Other Oil,306.063,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,1,Non Petroleum,30545.346,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,1,Agrarian,1633.947,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,1,Extractive,361.874,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,1,Manufacturing,28549.525,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,1,Total Imports,37262.788,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,1,Freight and insurance of imports,1032.9603,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,1,Total Imports CIF (Total Imports + Freight and Insurance of Imports),38295.7483,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,1,Petroleum,4131.126,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,1,Non Petroleum,33131.662,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,1,Consumer Goods,4819.657,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,1,Intermediate Goods,28626.06,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,1,Capital Goods,3817.071,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,1,Total Trade Balance Exports Total - Imports Total,-4625.568,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,1,Total Trade Balance Exports Total - Imports Total CIF,-5658.5283,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,2,Total Exports,36437.807,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,2,Petroleum,2609.35,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,2,Crude Oil,2347.014,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,2,Other Oil,262.336,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,2,Non Petroleum,33828.457,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,2,Agrarian,1589.172,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,2,Extractive,515.203,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,2,Manufacturing,31724.082,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,2,Total Imports,35073.897,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,2,Freight and insurance of imports,939.2147,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,2,Total Imports CIF (Total Imports + Freight and Insurance of Imports),36013.1117,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,2,Petroleum,3558.721,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,2,Non Petroleum,31515.176,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,2,Consumer Goods,4328.798,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,2,Intermediate Goods,27615.104,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,2,Capital Goods,3129.995,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,2,Total Trade Balance Exports Total - Imports Total,1363.91,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,2,Total Trade Balance Exports Total - Imports Total CIF,424.695299999997,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,3,Total Exports,39018.828,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,3,Petroleum,2343.538,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,3,Crude Oil,2103.096,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,3,Other Oil,240.442,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,3,Non Petroleum,36675.289,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,3,Agrarian,1740.871,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,3,Extractive,591.528,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,3,Manufacturing,34342.89,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,3,Total Imports,37530.886,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,3,Freight and insurance of imports,987.3304,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,3,Total Imports CIF (Total Imports + Freight and Insurance of Imports),38518.2164,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,3,Petroleum,4048.212,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,3,Non Petroleum,33482.674,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,3,Consumer Goods,4789.398,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,3,Intermediate Goods,29359.667,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,3,Capital Goods,3381.822,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,3,Total Trade Balance Exports Total - Imports Total,1487.941,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,3,Total Trade Balance Exports Total - Imports Total CIF,500.611600000001,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,4,Total Exports,39586.47,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,4,Petroleum,2258.808,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,4,Crude Oil,1899.384,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,4,Other Oil,359.424,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,4,Non Petroleum,37327.662,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,4,Agrarian,1921.29,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,4,Extractive,461.212,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,4,Manufacturing,34945.16,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,4,Total Imports,38076.401,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,4,Freight and insurance of imports,991.1032,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,4,Total Imports CIF (Total Imports + Freight and Insurance of Imports),39067.5042,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,4,Petroleum,4333.297,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,4,Non Petroleum,33743.104,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,4,Consumer Goods,5223.995,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,4,Intermediate Goods,29508.986,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,4,Capital Goods,3343.42,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,4,Total Trade Balance Exports Total - Imports Total,1510.069,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,4,Total Trade Balance Exports Total - Imports Total CIF,518.965799999997,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,5,Total Exports,41749.996,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,5,Petroleum,2569.872,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,5,Crude Oil,2252.49,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,5,Other Oil,317.382,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,5,Non Petroleum,39180.124,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,5,Agrarian,1617.544,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,5,Extractive,587.4,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,5,Manufacturing,36975.18,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,5,Total Imports,40792.86,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,5,Freight and insurance of imports,1049.0504,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,5,Total Imports CIF (Total Imports + Freight and Insurance of Imports),41841.9104,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,5,Petroleum,4566.273,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,5,Non Petroleum,36226.587,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,5,Consumer Goods,5250.628,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,5,Intermediate Goods,31928.237,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,5,Capital Goods,3613.996,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,5,Total Trade Balance Exports Total - Imports Total,957.135,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,5,Total Trade Balance Exports Total - Imports Total CIF,-91.9143999999985,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,6,Total Exports,37924.986,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,6,Petroleum,1953.591,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,6,Crude Oil,1696.898,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,6,Other Oil,256.692,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,6,Non Petroleum,35971.395,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,6,Agrarian,1320.27,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,6,Extractive,506.369,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,6,Manufacturing,34144.756,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,6,Total Imports,35382.744,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,6,Freight and insurance of imports,919.4988,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,6,Total Imports CIF (Total Imports + Freight and Insurance of Imports),36302.2428,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,6,Petroleum,3829.691,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,6,Non Petroleum,31553.052,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,6,Consumer Goods,4723.013,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,6,Intermediate Goods,27694.006,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,6,Capital Goods,2965.725,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,6,Total Trade Balance Exports Total - Imports Total,2542.242,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,6,Total Trade Balance Exports Total - Imports Total CIF,1622.7432,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,7,Total Exports,39115.793,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,7,Petroleum,2212.224,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,7,Crude Oil,1932.456,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,7,Other Oil,279.768,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,7,Non Petroleum,36903.569,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,7,Agrarian,1235.952,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,7,Extractive,547.507,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,7,Manufacturing,35120.109,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,7,Total Imports,40406.335,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,7,Freight and insurance of imports,1050.161,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,7,Total Imports CIF (Total Imports + Freight and Insurance of Imports),41456.496,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,7,Petroleum,4085.68,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,7,Non Petroleum,36320.655,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,7,Consumer Goods,5271.854,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,7,Intermediate Goods,31757.498,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,7,Capital Goods,3376.983,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,7,Total Trade Balance Exports Total - Imports Total,-1290.542,Final Figures
Trade Balance of Goods of Mexico,National,Not applicable,2019,7,Total Trade Balance Exports Total - Imports Total CIF,-2340.703,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,8,Total Exports,40051.141,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,8,Petroleum,1914.221,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,8,Crude Oil,1659.633,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,8,Other Oil,254.588,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,8,Non Petroleum,38136.92,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,8,Agrarian,1062.392,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,8,Extractive,517.392,Final Figures
Trade Balance of Goods of Mexico,National,Exports,2019,8,Manufacturing,36557.136,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,8,Total Imports,39648.433,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,8,Freight and insurance of imports,1034.4171,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,8,Total Imports CIF (Total Imports + Freight and Insurance of Imports),40682.8501,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,8,Petroleum,3833.721,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,8,Non Petroleum,35814.712,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,8,Consumer Goods,5264.319,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,8,Intermediate Goods,30845.507,Final Figures
Trade Balance of Goods of Mexico,National,Imports,2019,8,Capital Goods,3538.607,Final Figures
